fid,PCD,PCD_Source,X_BNG,Y_BNG,X_IG,Y_IG,X_Latitude,Y_Longitud,Total_Pers,Females,Males,Occupied_H,LSOA_DZ_Co,LSOA_DZ_Na,OA_SA_Code,OAC_Superg,OAC_Supe_1,OAC_Group_,OAC_Goup_N,OAC_Subgro,OAC_Subg_1,WIMD_2014_,EIMD_2015_,EIMD_201_1,EIMD_201_2,SIMD_2016_,NIMDM_2017,LSOA_DZ_To,LSOA_DZ__1,OA_SA_Town,OA_SA_To_1,field_32,field_33,field_34,utd-pop,icon_url
5267,BR1 2BT,ONS,541907,168596,0,0,0.038519770000000,51.398650000000004,55,23,32,28,E01000648,Bromley 016C,E00003147,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-1.107077259000000,3.000000000000000,,,,"60",./4.png
5285,BR1 2DR,ONS,541863,168862,0,0,0.037993950000000,51.401049999999998,61,30,31,20,E01000648,Bromley 016C,E00003123,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-2.778784521000000,2.000000000000000,,,,"67",./4.png
5287,BR1 2DT,ONS,541880,168824,0,0,0.038222990000000,51.400709999999997,5,3,2,4,E01000648,Bromley 016C,E00003139,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-3.045084367000000,1.000000000000000,,,,"5",./0.png
5291,BR1 2DZ,ONS,541859,168816,0,0,0.037918120000000,51.400640000000003,5,2,3,1,E01000648,Bromley 016C,E00003139,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-3.045084367000000,1.000000000000000,,,,"5",./0.png
5392,BR1 2NA,ONS,541890,168971,0,0,0.038425390000000,51.402030000000003,76,43,33,26,E01000648,Bromley 016C,E00003123,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-2.778784521000000,2.000000000000000,,,,"83",./4.png
5393,BR1 2NB,ONS,541926,169028,0,0,0.038965350000000,51.402529999999999,40,18,22,16,E01000648,Bromley 016C,E00003139,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-3.045084367000000,1.000000000000000,,,,"44",./1.png
5395,BR1 2NE,ONS,541902,169253,0,0,0.038710480000000,51.404559999999996,4,2,2,2,E01000645,Bromley 007A,E00003133,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"3","31974",10,,,-5.066045537000000,1.000000000000000,-4.069057735000001,1.000000000000000,,,,"4",./0.png
5396,BR1 2NF,ONS,541791,169231,0,0,0.037106950000000,51.404389999999999,23,15,8,9,E01000648,Bromley 016C,E00003120,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-2.532475014000000,2.000000000000000,,,,"25",./0.png
5397,BR1 2NG,ONS,541801,169431,0,0,0.037330500000000,51.406190000000002,52,25,27,18,E01000646,Bromley 016A,E00003134,"5",Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement,,"9","25139",8,,,-0.976896650000000,3.000000000000000,-1.529215764000000,2.000000000000000,,,,"57",./1.png
5400,BR1 2NN,ONS,541852,169308,0,0,0.038014100000000,51.405070000000002,19,11,8,8,E01000646,Bromley 016A,E00003134,"5",Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement,,"9","25139",8,,,-0.976896650000000,3.000000000000000,-1.529215764000000,2.000000000000000,,,,"21",./0.png
5402,BR1 2NQ,ONS,541817,169473,0,0,0.037577160000000,51.406559999999999,77,42,35,26,E01000646,Bromley 016A,E00003134,"5",Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement,,"9","25139",8,,,-0.976896650000000,3.000000000000000,-1.529215764000000,2.000000000000000,,,,"84",./3.png
5411,BR1 2PA,ONS,541740,169508,0,0,0.036484820000000,51.406889999999997,6,5,1,4,E01000653,Bromley 016D,E00003130,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"8","26162",8,,,-2.393120453000000,2.000000000000000,-3.546856358000000,1.000000000000000,,,,"7",./0.png
5414,BR1 2PE,ONS,541768,169580,0,0,0.036915870000000,51.407530000000001,66,35,31,25,E01000653,Bromley 016D,E00003130,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"8","26162",8,,,-2.393120453000000,2.000000000000000,-3.546856358000000,1.000000000000000,,,,"72",./4.png
5427,BR1 2PW,ONS,541659,169691,0,0,0.035394050000000,51.408560000000001,56,26,30,19,E01000653,Bromley 016D,E00003130,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"8","26162",8,,,-2.393120453000000,2.000000000000000,-3.546856358000000,1.000000000000000,,,,"61",./4.png
5428,BR1 2PX,ONS,541634,169774,0,0,0.035067960000000,51.409309999999998,46,21,25,19,E01000653,Bromley 016D,E00003116,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"8","26162",8,,,-2.393120453000000,2.000000000000000,-2.567976773000000,2.000000000000000,,,,"50",./1.png
5432,BR1 2QB,ONS,541765,169733,0,0,0.036933870000000,51.408909999999999,88,48,40,32,E01000653,Bromley 016D,E00003130,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"8","26162",8,,,-2.393120453000000,2.000000000000000,-3.546856358000000,1.000000000000000,,,,"96",./3.png
5434,BR1 2QE,ONS,541689,169162,0,0,0.035613980000000,51.403799999999997,95,53,42,33,E01000648,Bromley 016C,E00003120,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-2.532475014000000,2.000000000000000,,,,"104",./3.png
5435,BR1 2QF,ONS,541726,169140,0,0,0.036136770000000,51.403590000000001,55,26,29,21,E01000648,Bromley 016C,E00003120,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-2.532475014000000,2.000000000000000,,,,"60",./4.png
5436,BR1 2QG,ONS,541795,169174,0,0,0.037141650000000,51.403880000000001,48,27,21,18,E01000648,Bromley 016C,E00003120,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-2.532475014000000,2.000000000000000,,,,"53",./1.png
5437,BR1 2QH,ONS,541833,168969,0,0,0.037605710000000,51.402020000000000,42,19,23,14,E01000648,Bromley 016C,E00003123,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-2.778784521000000,2.000000000000000,,,,"46",./1.png
5438,BR1 2QJ,ONS,541746,168938,0,0,0.036343470000000,51.401769999999999,89,48,41,32,E01000648,Bromley 016C,E00003123,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-2.778784521000000,2.000000000000000,,,,"97",./3.png
5439,BR1 2QL,ONS,541662,168774,0,0,0.035071290000000,51.400309999999998,56,27,29,22,E01000648,Bromley 016C,E00003144,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-1.943396110000000,2.000000000000000,,,,"61",./4.png
5440,BR1 2QN,ONS,541736,168763,0,0,0.036129970000000,51.400199999999998,72,29,43,36,E01000648,Bromley 016C,E00003144,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-1.943396110000000,2.000000000000000,,,,"79",./4.png
5441,BR1 2QP,ONS,541813,169911,0,0,0.037694670000000,51.410499999999999,33,19,14,10,E01000653,Bromley 016D,E00003116,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"8","26162",8,,,-2.393120453000000,2.000000000000000,-2.567976773000000,2.000000000000000,,,,"36",./1.png
5442,BR1 2QQ,ONS,541770,169064,0,0,0.036738560000000,51.402889999999999,108,53,55,34,E01000648,Bromley 016C,E00003120,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-2.532475014000000,2.000000000000000,,,,"118",./3.png
5445,BR1 2QW,ONS,541836,168767,0,0,0.037568130000000,51.400210000000001,63,34,29,22,E01000648,Bromley 016C,E00003144,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-1.943396110000000,2.000000000000000,,,,"69",./4.png
5447,BR1 2QY,ONS,541681,168820,0,0,0.035362590000000,51.400720000000000,10,6,4,6,E01000648,Bromley 016C,E00003144,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-1.943396110000000,2.000000000000000,,,,"11",./0.png
5448,BR1 2QZ,ONS,541647,168729,0,0,0.034837860000000,51.399909999999998,53,25,28,21,E01000648,Bromley 016C,E00003144,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-1.943396110000000,2.000000000000000,,,,"58",./4.png
5450,BR1 2RB,ONS,541660,168555,0,0,0.034955210000000,51.398350000000001,43,22,21,20,E01000679,Bromley 020E,E00003267,"5",Urbanites,5a,Urban Professionals and Families,5a1,White Professionals,,"9","25363",8,,,-1.768629205000000,2.000000000000000,-1.572119936000000,2.000000000000000,,,,"47",./1.png
5454,BR1 2RG,ONS,541676,169359,0,0,0.035505820000000,51.405569999999997,67,36,31,21,E01000646,Bromley 016A,E00003134,"5",Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement,,"9","25139",8,,,-0.976896650000000,3.000000000000000,-1.529215764000000,2.000000000000000,,,,"73",./4.png
5456,BR1 2RJ,ONS,541661,169228,0,0,0.035238040000000,51.404400000000003,78,39,39,29,E01000647,Bromley 016B,E00003138,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"6","28173",9,,,-2.042319709000000,2.000000000000000,-0.457697811000000,3.000000000000000,,,,"85",./3.png
5460,BR1 2RS,ONS,541653,169105,0,0,0.035074030000000,51.403289999999998,68,37,31,28,E01000647,Bromley 016B,E00003140,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28173",9,,,-2.042319709000000,2.000000000000000,-1.179862079000000,3.000000000000000,,,,"74",./4.png
5467,BR1 2SD,ONS,541704,168945,0,0,0.035742890000000,51.401840000000000,68,32,36,22,E01000648,Bromley 016C,E00003123,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-2.778784521000000,2.000000000000000,,,,"74",./4.png
5471,BR1 2SH,ONS,541674,168942,0,0,0.035310700000000,51.401820000000001,58,33,25,25,E01000648,Bromley 016C,E00003123,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-2.778784521000000,2.000000000000000,,,,"63",./4.png
5478,BR1 2ST,ONS,541646,169472,0,0,0.035119880000000,51.406590000000001,29,13,16,8,E01000646,Bromley 016A,E00003134,"5",Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement,,"9","25139",8,,,-0.976896650000000,3.000000000000000,-1.529215764000000,2.000000000000000,,,,"32",./1.png
5484,BR1 2TB,ONS,541831,169182,0,0,0.037662060000000,51.403939999999999,7,4,3,3,E01000648,Bromley 016C,E00003120,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-2.532475014000000,2.000000000000000,,,,"8",./0.png
5485,BR1 2TD,ONS,541890,170222,0,0,0.038925410000000,51.413269999999997,34,15,19,12,E01000653,Bromley 016D,E00003116,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"8","26162",8,,,-2.393120453000000,2.000000000000000,-2.567976773000000,2.000000000000000,,,,"37",./1.png
5486,BR1 2TE,ONS,541746,170109,0,0,0.036811030000000,51.412289999999999,163,90,73,56,E01000653,Bromley 016D,E00003126,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"8","26162",8,,,-2.393120453000000,2.000000000000000,-3.195561856000000,1.000000000000000,,,,"178",./2.png
5488,BR1 2TH,ONS,541783,170203,0,0,0.037380250000000,51.413130000000002,45,22,23,19,E01000653,Bromley 016D,E00003126,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"8","26162",8,,,-2.393120453000000,2.000000000000000,-3.195561856000000,1.000000000000000,,,,"49",./1.png
5490,BR1 2TN,ONS,541739,170065,0,0,0.036692870000000,51.411900000000003,61,28,33,29,E01000653,Bromley 016D,E00003126,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"8","26162",8,,,-2.393120453000000,2.000000000000000,-3.195561856000000,1.000000000000000,,,,"67",./4.png
5492,BR1 2TQ,ONS,541668,170091,0,0,0.035683020000000,51.412149999999997,27,16,11,10,E01000653,Bromley 016D,E00003126,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"8","26162",8,,,-2.393120453000000,2.000000000000000,-3.195561856000000,1.000000000000000,,,,"30",./0.png
5500,BR1 2UA,ONS,541611,169972,0,0,0.034816480000000,51.411090000000002,91,50,41,44,E01000653,Bromley 016D,E00003129,"5",Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement,,"8","26162",8,,,-2.393120453000000,2.000000000000000,-1.906565549000000,2.000000000000000,,,,"100",./3.png
5501,BR1 2UB,ONS,541817,169977,0,0,0.037778510000000,51.411090000000002,76,42,34,29,E01000653,Bromley 016D,E00003116,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"8","26162",8,,,-2.393120453000000,2.000000000000000,-2.567976773000000,2.000000000000000,,,,"83",./4.png
5502,BR1 2UD,ONS,541625,169889,0,0,0.034984530000000,51.410339999999998,7,5,2,5,E01000653,Bromley 016D,E00003116,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"8","26162",8,,,-2.393120453000000,2.000000000000000,-2.567976773000000,2.000000000000000,,,,"8",./0.png
5503,BR1 2UF,ONS,541837,170061,0,0,0.038099470000000,51.411839999999998,56,32,24,20,E01000653,Bromley 016D,E00003116,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"8","26162",8,,,-2.393120453000000,2.000000000000000,-2.567976773000000,2.000000000000000,,,,"61",./4.png
5451,BR1 2RD,ONS,541612,168509,0,0,0.034247340000000,51.397950000000002,82,36,46,32,E01000679,Bromley 020E,E00003267,"5",Urbanites,5a,Urban Professionals and Families,5a1,White Professionals,,"9","25363",8,,,-1.768629205000000,2.000000000000000,-1.572119936000000,2.000000000000000,,,,"90",./3.png
5453,BR1 2RF,ONS,541531,168548,0,0,0.033099320000000,51.398319999999998,57,25,32,22,E01000679,Bromley 020E,E00003267,"5",Urbanites,5a,Urban Professionals and Families,5a1,White Professionals,,"9","25363",8,,,-1.768629205000000,2.000000000000000,-1.572119936000000,2.000000000000000,,,,"62",./4.png
5452,BR1 2RE,ONS,541553,168582,0,0,0.033428900000000,51.398620000000001,54,26,28,24,E01000679,Bromley 020E,E00003267,"5",Urbanites,5a,Urban Professionals and Families,5a1,White Professionals,,"9","25363",8,,,-1.768629205000000,2.000000000000000,-1.572119936000000,2.000000000000000,,,,"59",./4.png
5449,BR1 2RA,ONS,541452,168626,0,0,0.031995540000000,51.399039999999999,18,9,9,4,E01000679,Bromley 020E,E00003269,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"9","25363",8,,,-1.768629205000000,2.000000000000000,-0.628701582000000,3.000000000000000,,,,"20",./0.png
5446,BR1 2QX,ONS,541531,168664,0,0,0.033145540000000,51.399360000000001,6,1,5,2,E01000679,Bromley 020E,E00003269,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"9","25363",8,,,-1.768629205000000,2.000000000000000,-0.628701582000000,3.000000000000000,,,,"7",./0.png
5461,BR1 2RT,ONS,541514,169123,0,0,0.033084240000000,51.403489999999998,62,32,30,30,E01000647,Bromley 016B,E00003140,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28173",9,,,-2.042319709000000,2.000000000000000,-1.179862079000000,3.000000000000000,,,,"68",./4.png
5462,BR1 2RU,ONS,541538,169159,0,0,0.033443390000000,51.403799999999997,80,44,36,30,E01000647,Bromley 016B,E00003140,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28173",9,,,-2.042319709000000,2.000000000000000,-1.179862079000000,3.000000000000000,,,,"88",./3.png
5463,BR1 2RX,ONS,541407,169166,0,0,0.031564120000000,51.403900000000000,59,30,29,18,E01000647,Bromley 016B,E00003140,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28173",9,,,-2.042319709000000,2.000000000000000,-1.179862079000000,3.000000000000000,,,,"65",./4.png
5464,BR1 2RY,ONS,541551,169197,0,0,0.033645310000000,51.404139999999998,34,18,16,15,E01000647,Bromley 016B,E00003140,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28173",9,,,-2.042319709000000,2.000000000000000,-1.179862079000000,3.000000000000000,,,,"37",./1.png
5465,BR1 2SA,ONS,541550,168990,0,0,0.033548420000000,51.402279999999998,97,44,53,33,E01000647,Bromley 016B,E00003141,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28173",9,,,-2.042319709000000,2.000000000000000,-3.297181342000000,1.000000000000000,,,,"106",./3.png
5466,BR1 2SB,ONS,541550,169022,0,0,0.033561180000000,51.402569999999997,66,29,37,24,E01000647,Bromley 016B,E00003140,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28173",9,,,-2.042319709000000,2.000000000000000,-1.179862079000000,3.000000000000000,,,,"72",./4.png
5468,BR1 2SE,ONS,541337,169095,0,0,0.030530170000000,51.403280000000002,56,30,26,19,E01000646,Bromley 016A,E00003135,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"9","25139",8,,,-0.976896650000000,3.000000000000000,-2.814357463000000,2.000000000000000,,,,"61",./4.png
5469,BR1 2SF,ONS,541304,169184,0,0,0.030091490000000,51.404089999999997,13,8,5,12,E01000646,Bromley 016A,E00003135,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"9","25139",8,,,-0.976896650000000,3.000000000000000,-2.814357463000000,2.000000000000000,,,,"14",./0.png
5470,BR1 2SG,ONS,541278,169070,0,0,0.029672590000000,51.403070000000000,45,24,21,16,E01000646,Bromley 016A,E00003135,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"9","25139",8,,,-0.976896650000000,3.000000000000000,-2.814357463000000,2.000000000000000,,,,"49",./1.png
5472,BR1 2SJ,ONS,541621,168874,0,0,0.034522170000000,51.401229999999998,64,32,32,26,E01000647,Bromley 016B,E00003142,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"6","28173",9,,,-2.042319709000000,2.000000000000000,-1.015962368000000,3.000000000000000,,,,"70",./4.png
5473,BR1 2SL,ONS,541497,168914,0,0,0.032756720000000,51.401620000000001,63,30,33,24,E01000647,Bromley 016B,E00003142,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"6","28173",9,,,-2.042319709000000,2.000000000000000,-1.015962368000000,3.000000000000000,,,,"69",./4.png
5474,BR1 2SN,ONS,541594,168906,0,0,0.034147050000000,51.401519999999998,61,32,29,29,E01000647,Bromley 016B,E00003142,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"6","28173",9,,,-2.042319709000000,2.000000000000000,-1.015962368000000,3.000000000000000,,,,"67",./4.png
5475,BR1 2SP,ONS,541471,168953,0,0,0.032398740000000,51.401969999999999,79,43,36,30,E01000647,Bromley 016B,E00003141,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28173",9,,,-2.042319709000000,2.000000000000000,-3.297181342000000,1.000000000000000,,,,"86",./3.png
5476,BR1 2SR,ONS,541572,168822,0,0,0.033797510000000,51.400770000000001,51,29,22,22,E01000648,Bromley 016C,E00003144,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"6","28427",9,,,-2.927619906000000,2.000000000000000,-1.943396110000000,2.000000000000000,,,,"56",./1.png
5477,BR1 2SS,ONS,541567,168850,0,0,0.033736840000000,51.401020000000003,96,46,50,40,E01000647,Bromley 016B,E00003142,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"6","28173",9,,,-2.042319709000000,2.000000000000000,-1.015962368000000,3.000000000000000,,,,"105",./3.png
5479,BR1 2SW,ONS,541605,168957,0,0,0.034325410000000,51.401969999999999,47,26,21,19,E01000647,Bromley 016B,E00003142,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"6","28173",9,,,-2.042319709000000,2.000000000000000,-1.015962368000000,3.000000000000000,,,,"51",./1.png
5543,BR1 3BH,ONS,541279,169214,0,0,0.029744250000000,51.404370000000000,43,23,20,14,E01000646,Bromley 016A,E00003135,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"9","25139",8,,,-0.976896650000000,3.000000000000000,-2.814357463000000,2.000000000000000,,,,"47",./1.png
6997,BR2 9JL,ONS,541231,168394,0,0,0.028728540000000,51.397010000000002,4,2,2,2,E01000679,Bromley 020E,E00003273,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"9","25363",8,,,-1.768629205000000,2.000000000000000,-0.192838313000000,3.000000000000000,,,,"4",./0.png
7007,BR2 9LA,ONS,541170,168475,0,0,0.027884480000000,51.397750000000002,86,46,40,46,E01000671,Bromley 020D,E00003237,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"10","23067",8,,,-0.131051092000000,3.000000000000000,-0.523765129000000,3.000000000000000,,,,"94",./3.png
7008,BR2 9LB,ONS,541268,168419,0,0,0.029269970000000,51.397219999999997,47,21,26,16,E01000679,Bromley 020E,E00003273,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"9","25363",8,,,-1.768629205000000,2.000000000000000,-0.192838313000000,3.000000000000000,,,,"51",./1.png
7010,BR2 9LE,ONS,541372,168554,0,0,0.030817650000000,51.398409999999998,44,25,19,18,E01000679,Bromley 020E,E00003269,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"9","25363",8,,,-1.768629205000000,2.000000000000000,-0.628701582000000,3.000000000000000,,,,"48",./1.png
7011,BR2 9LF,ONS,541141,168419,0,0,0.027445640000000,51.397250000000000,72,40,32,32,E01000671,Bromley 020D,E00003237,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"10","23067",8,,,-0.131051092000000,3.000000000000000,-0.523765129000000,3.000000000000000,,,,"79",./4.png
7012,BR2 9LG,ONS,541309,168628,0,0,0.029942080000000,51.399090000000001,50,25,25,26,E01000679,Bromley 020E,E00003269,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"9","25363",8,,,-1.768629205000000,2.000000000000000,-0.628701582000000,3.000000000000000,,,,"55",./1.png
7013,BR2 9LH,ONS,541390,168522,0,0,0.031063480000000,51.398119999999999,57,32,25,27,E01000679,Bromley 020E,E00003269,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"9","25363",8,,,-1.768629205000000,2.000000000000000,-0.628701582000000,3.000000000000000,,,,"62",./4.png
7014,BR2 9LJ,ONS,541231,168395,0,0,0.028728930000000,51.397019999999998,1,1,0,1,E01000679,Bromley 020E,E00003273,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"9","25363",8,,,-1.768629205000000,2.000000000000000,-0.192838313000000,3.000000000000000,,,,"1",./0.png
7015,BR2 9LL,ONS,541275,168555,0,0,0.029424620000000,51.398449999999997,119,66,53,47,E01000671,Bromley 020D,E00003237,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"10","23067",8,,,-0.131051092000000,3.000000000000000,-0.523765129000000,3.000000000000000,,,,"130",./2.png
7018,BR2 9LQ,ONS,541332,168653,0,0,0.030282430000000,51.399310000000000,85,45,40,35,E01000679,Bromley 020E,E00003269,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"9","25363",8,,,-1.768629205000000,2.000000000000000,-0.628701582000000,3.000000000000000,,,,"93",./3.png
6201,BR2 0AA,ONS,538969,169530,0,0,-0.003320500000000,51.407780000000002,32,12,20,20,E01000713,Bromley 012B,E00003468,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28139",9,,,-1.457380825000000,3.000000000000000,-0.883773369000000,3.000000000000000,,,,"35",./1.png
6204,BR2 0AE,ONS,539002,169514,0,0,-0.002852600000000,51.407620000000001,11,6,5,6,E01000717,Bromley 011D,E00003476,"2",Cosmopolitans,2c,Comfortable Cosmopolitans,2c1,Migrant Families,,"8","26243",8,,,-1.390040419000000,3.000000000000000,2.054794729000000,4.000000000000000,,,,"12",./0.png
6206,BR2 0AG,ONS,539060,169473,0,0,-0.002035300000000,51.407240000000002,8,4,4,6,E01000717,Bromley 011D,E00003476,"2",Cosmopolitans,2c,Comfortable Cosmopolitans,2c1,Migrant Families,,"8","26243",8,,,-1.390040419000000,3.000000000000000,2.054794729000000,4.000000000000000,,,,"9",./0.png
6207,BR2 0AH,ONS,539109,169484,0,0,-0.001326900000000,51.407330000000002,19,12,7,9,E01000717,Bromley 011D,E00003478,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-0.201770307000000,3.000000000000000,,,,"21",./0.png
6208,BR2 0AJ,ONS,539110,169456,0,0,-0.001323500000000,51.407069999999997,18,10,8,7,E01000717,Bromley 011D,E00003478,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-0.201770307000000,3.000000000000000,,,,"20",./0.png
6209,BR2 0AL,ONS,539142,169446,0,0,-0.000867600000000,51.406979999999997,14,11,3,6,E01000717,Bromley 011D,E00003478,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-0.201770307000000,3.000000000000000,,,,"15",./0.png
6210,BR2 0AN,ONS,539178,169429,0,0,-0.000357100000000,51.406810000000000,14,8,6,6,E01000717,Bromley 011D,E00003478,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-0.201770307000000,3.000000000000000,,,,"15",./0.png
